,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Added Fields that are greyed out and ,,,,,,,,,,,,,,,,,,,
CAN/US DESCRIPTION,CAN Supplier,CAD Manu/User CODES,,Notes,,Fields ,calculated for PFC viewing,,Netley Retail,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE - SCREWS/CONNECTORS,,,,,,,,,,,,,,,,,,,,,,,,,,
HANDLES,,,,,,,,,,,,,,,,,,,,,,,,,,
Round Flat Knob ,,,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES ROUND, Chrome",Hafele,H.111.95.140,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES ROUND, Matt Nickle",Hafele,H.111.95.142,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES ROUND, Matt Aluminum",Hafele,H.111.95.141,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES, Black",Hafele,H.111.95.300,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES ROUND, Black",Hafele,H.111.95.302,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES ROUND, Matt Gold",Hafele,H.111.95.144,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES ROUND, Slate",Hafele,H.111.95.145,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Square Knob ,,,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES SQUARE, Chrome",Hafele,H.111.95.000,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES SQUARE, Matt  Aluminum",Hafele,H.111.95.004,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES SQUARE, Black",Hafele,H.111.95.303,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES SQUARE, Matt Gold",Hafele,H.111.95.003 ,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES SQUARE, Slate",Hafele,H.111.95.005,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Finger Knob,,,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES FINGER, Chrome",Hafele,H.111.95.160,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES FINGER, Matt Aluminum",Hafele,H.111.95.161,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES FINGER, Black",Hafele,H.111.95.301,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES FINGER, Matt Gold",Hafele,H.111.95.164,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES FINGER, Slate",Hafele,H.111.95.165,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Handle 1,,,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 128mm (OLD)",Hafele,H.155.01.460,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 128mm (NEW)",Hafele,H.155.00.061,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 160mm (OLD)",Hafele,H.155.01.461,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 160mm (NEW)",Hafele,H.155.00.090,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 192mm (OLD)",Hafele,H.155.01.462,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 192mm (NEW)",Hafele,H.155.00.091,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 224mm (OLD)",Hafele,H.155.01.463,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 224mm (NEW)",Hafele,H.155.00.092,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 288mm",Hafele,H.155.01.464,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 320mm (OLD)",Hafele,H.155.01.465,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 320mm (NEW)",Hafele,H.155.00.093,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 440mm (OLD)",Hafele,H.155.01.466,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 440mm (NEW)",Hafele,H.155.00.094,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Handle 2,,,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES, Chrome, 160mm",Hafele,H.110.34.255,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, Brushed Nickle, 160mm",Hafele,H.110.34.655,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, Flat Black, 160mm",Hafele,H.110.34.355,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Handle 3,,,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 128mm",Hafele,H.117.05.610,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 192mm",Hafele,H.117.05.620,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 224mm",Hafele,H.117.05.630,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 320mm",Hafele,H.117.05.640,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES, SS, 480mm",Hafele,H.117.05.650,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Handle 1,,,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES1, Chrome, 128mm",Hafele,H.111.95.270,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES1, Matt Aluminum, 128mm",Hafele,H.111.95.271,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES1, Black, 128mm",Hafele,H.111.95.306,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES1, Matt Gold, 128mm",Hafele,H.111.95.272,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES1, Slate, 128mm",Hafele,H.111.95.275,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES1, Chrome, 192mm",Hafele,H.111.95.280,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES1, Matt Aluminum, 192mm",Hafele,H.111.95.281,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES1, Black, 192mm",Hafele,H.111.95.307,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES1, Matt Gold, 192mm",Hafele,H.111.95.282,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES1, Slate, 192mm",Hafele,H.111.95.285,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Handle 2,,,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES2, Chrome, 128mm",Hafele,H.111.95.100,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES2, Matt Aluminum, 128mm",Hafele,H.111.95.101,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES2, Black, 128mm",Hafele,H.111.95.311,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES2, Matt Gold, 128mm",Hafele,H.111.95.104,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES2, Slate, 128mm",Hafele,H.111.95.105,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES2, Chrome, 256mm",Hafele,H.111.95.290,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES2, Matt Aluminum, 256mm",Hafele,H.111.95.291,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES2, Black, 256mm",Hafele,H.111.95.312,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES2, Matt Gold, 256mm",Hafele,H.111.95.291,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES2, Slate, 256mm",Hafele,H.111.95.295,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Handle 3,,,,,,,,,,,,,,,,,,,,,,,,,,
"HANDLES3, Chrome, 128mm",Hafele,H.111.95.180,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES3, Matt Nickle, 128mm",Hafele,H.111.95.182,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES3, Black, 128mm",Hafele,H.111.95.310,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES3, Matt Gold, 128mm",Hafele,H.111.95.184 ,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"HANDLES3, Slate, 128mm",Hafele,H.111.95.185,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DOOR & DRAWER LOCKS,,,,,,,,,,,,,,,,,,,,,,,,,,
DOOR LOCK ACCESSORIES,,,,,,,,,,,,,,,,,,,,,,,,,,
"Door Lock Right, short throw",Hafele,H.232.26.600,,,,Quantity,Cost per piece/inch x Total Cost,"386,387",,"388,389",,,390,,391,,,,,,,,,,,
"Door Lock Left, short throw",Hafele,H.232.26.610,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Door Cylinder, keyed Alike",Hafele,H.210.40.601,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Door Cylinder, keyed Different",Hafele,H.210.40.600,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Door cylinder rosette (cover),Hafele,H.219.19.677,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Door Strike Plate,Hafele,H.239.61.319,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DRAWER LOCK ACCESSORIES,,,,,,,,,,,,,,,,,,,,,,,,,,
Drawer Push Button Lock (Side Mounted only),Hafele,H.234.65.600,,,,Quantity,Cost per piece/inch x Total Cost,394,,395,,,"396,397",,,398,,,,,,,,,,
Locking Cyl. Sleeve,Hafele,H.234.59.994,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Drawer Cylinder, keyed Alike",Hafele,H.210.40.601,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Drawer Cylinder, keyed Different",Hafele,H.210.40.600,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Drawer cylinder rosette (cover),Hafele,H.219.19.677,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
OFFICE ACCESSORIES,,,,,,,,,,,,,,,,,,,,,,,,,,
MONITOR MOUNTING,,,,,,,,402,,,,403,,,,404,,405,,,,406,,,407,
Keyboard Tray Combo                     ,Hafele,H.632.68.311,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Eliptta Long Arm - Basic (Qty 1),Hafele,H.818.11.939,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Eliptta Universal Mounting Post,Hafele,H.818.10.901,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Eliptta Sliding Clamp Doble Monitor,Hafele,H.818.11.965,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Ellipta Wall Mount Bracket,Hafele,H.818.11.980,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Omni-Ellipta Bracket,Hafele,H.818.11.981,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WALL TRACK,,,,,,,,,,,,,,,,,,,,,,,,,,
"Omni Wall Track - 96""",Hafele,H.792.00.000,,,,Quantity,Cost per piece/inch x Total Cost,410,,411,,,412,,,,,,,,,,,,,
"Omni Wall Track - 96""",Hafele,H.792.00.005,,,,,,,,,,,,,,,,,,,,,,,,
"Omni Wall Track - 96"" (Custom Lengths)",Hafele,H.792.00.005.CTS,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Omni Edge Profile - Black (not available when stacking),Hafele,H.792.00.320,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Omni Edge Profile - Aluminum - 96"" (Used for Stacking) OLD",Hafele,H.792.01.000,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Omni Edge Profile - Aluminum - 96"" (Used for Stacking) NEW",Hafele,H.792.01.002,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAYS AND ORGANIZATION,,,,,,,,,,,,,,,,,,,,,,,,,,
Omni Paper Tray,Hafele,H.818.83.910,,,,Quantity,Cost per piece/inch x Total Cost,415,,417,,,419,,,,,,,,,,,,,
Omni Pencil Tray,Hafele,H.818.83.920,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Omni Small Tray,Hafele,H.818.83.930,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Omni Upright Tray,Hafele,H.818.83.940,,,,Quantity,Cost per piece/inch x Total Cost,416,,418,,,"420,421",,,,,,,,,,,,,
Omni File Hanger,Hafele,H.818.83.900,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
File Frame Kit - Letter,Hafele,H.422.74.310,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
File Frame Kit - Legal,Hafele,H.422.74.320,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
POWER STATIONS,,,,,,,,424,,425,,,,426,same as #30,,,,,,,,,,,
Pop-up Power Station (OLD),Hafele,H.822.99.340,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Pop-up Power Station (NEW),Hafele,H.822.09.409,,,,,,,,,,,,,,,,,,,,,,,,
Power/Data Station (OLD),Hafele,H.822.09.331,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Power/Data Station (NEW),Hafele,H.822.09.406,,,,,,,,,,,,,,,,,,,,,,,,
Grommet - 2 3/8,Hafele,H.631.43.302,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
GARAGE ACCESSORIES,,,,,,,,,,,,,,,,,,,,,,,,,,
Wall Track,,,,,,,,,,,,,,,,,,,,,,,,,,
"Omni Wall Track - 96""",Hafele,H.792.00.000,,,,Quantity,Cost per piece/inch x Total Cost,same as 410,,,,,,,,,,,,,,,,,,
"Omni Wall Track - 96""",Hafele,H.792.00.005,,,,,,,,,,,,,,,,,,,,,,,,
"Omni Wall Track - 96"" (Custom Lengths)",Hafele,H.792.00.005.CTS,,,,,,,,,,,,,,,,,,,,,,,,
Omni Edge Profile - Black (not available when stacking),Hafele,H.792.00.320,,,,Quantity,Cost per piece/inch x Total Cost,Same as 411,,,,,,,,,,,,,,,,,,
"Omni Edge Profile - Aluminum - 96"" (Used for Stacking)",Hafele,H.792.01.000,,,,Quantity,Cost per piece/inch x Total Cost,same as 412,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
HANDLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Extruded Door Handle (OLD),Hafele,H.792.01.060,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Extruded Door Handle (NEW),Hafele,H.792.01.061,,,,,,,,,,,,,,,,,,,,,,,,
Extruded Door Handle (Custom Lengths) (OLD),Hafele,H.792.01.060.CTS,,Add $3.00 Cut Charge for every Quantity,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Extruded Door Handle (Custom Lengths) (NEW),Hafele,H.792.01.061.CTS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
HOOKS & ORGANIZERS,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Hook,Hafele,H.792.02.203,,,,Quantity,Cost per piece/inch x Total Cost,439,,,442,,,444,,,447,,,450,,,453,,,
Garden Tool Hook,Hafele,H.792.02.200,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Hose Hook,Hafele,H.792.02.202,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Horizontal Bike Hook,Hafele,H.792.02.005,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Activity Hook,Hafele,H.792.02.004,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Vertical Bike Hook,Hafele,H.792.02.201,,,,Quantity,Cost per piece/inch x Total Cost,,,,443,,,,,,448,,,451,,,,,,
Fishing Rod Hook,Hafele,H.792.02.006,,,,Quantity,Cost per piece/inch x Total Cost,440,,,,,,445,,,,,,,,,,,,
Small Cover Cap,Hafele,H.792.02.399,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Hand Tool Hooks,Hafele,H.792.02.255,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Screwdriver Hook,Hafele,H.792.02.252,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Wrench Hook,Hafele,H.792.02.251,,,,Quantity,Cost per piece/inch x Total Cost,441,,,,,,446,,,449,,,452,,,,,,
Pliers Hook,Hafele,H.792.02.250,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Paper Organizer,Hafele,H.792.02.254,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Single Hook,Hafele,H.792.02.253,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Large Cover Cap,Hafele,H.792.02.349,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
BINS,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage Bin 5-1/4D x 4-1/4W x 3H,Hafele,H.792.02.380,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Storage Bin 7-1/4D x 4-1/4W x 3H,Hafele,H.792.02.381,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Storage Bin 10-3/4D x 5-1/2W x 5H,Hafele,H.792.02.382,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
LEGS,,,,,,,,,,,,,,,,,,,,,,,,,,
"Garage Aluminum Legs 6""",Hafele,H.792.01.081,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CLOSET LED LIGHTING,,,,,,,,,,,,,,,,,,,,,,,,,,
POWER LEAD,,,,,,,,,,,,,,,,,,,,,,,,,,
"Primary Lead 78"" ",Hafele,H.833.89.003,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DRIVERS,,,,,,,,"468,469",,,470,,,,,,,,,,,,,,,
20Watt 12V Constant,Hafele,H.833.95.000,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
40Watt 12V Constant,Hafele,H.833.95.002,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
60Watt 24V Constant (NEW),Hafele,H.833.95.020,,,,,,,,,,,,,,,,,,,,,,,,
6-way distributor w/ switching function (MUST Use with Driver),Hafele,H.833.95.749,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
6-way 24V distributor w/ switching function (MUST Use with Driver) (NEW),Hafele,H.833.77.833,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
LEADS - (From Driver to Adapter or Light),,,,,,,,,,,,,,,,,,,,,,,,,,
"Ext. Lead, M/F 19"" ",Hafele,H.833.95.712,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Ext. Lead, M/F 39""",Hafele,H.833.95.713,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Ext. Lead, M/F 78""",Hafele,H.833.95.714,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Ext. Lead, 24V, M/F 78"" (NEW)",Hafele,H.833.95.717,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRIBUTORS,,,,,,,,478,,,479,,,,,,,,,,,,,,,
"6-Way Distrbutor 78"" ",Hafele,H.833.95.786,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"6-Way 24V Distrbutor 78"" (NEW)",Hafele,H.833.77.839,,,,,,,,,,,,,,,,,,,,,,,,
"4-way Ext. Lead 78""+59""+59""+59""x2 ",Hafele,H.833.95.742,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
LED PUCK LIGHTS,,,,,,,,,,,,,,484,,,,,,,,,,,,
"LED Puck, 2.5"", Recessed, 2.5W, Warm White, Chrome, 157""",Hafele,H.833.72.091,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"MINI LED Puck, 1 3/8"",  Recessed 1.5W Warm White Chrome, 78""  ",Hafele,H.833.72.043,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Adapters for Loox3 pucks to Loox5 Drivers (Qty 6),Hafele,H.833.95.753,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"BLACK LED Puck, 24V, 2.5"", Recessed, 2.5W, Warm White 3K, 157"" lead",Hafele,H.833.75.325,,,,,,,,,,,,,,,,,,,,,,,,
"BLACK LED Puck, Housing, Surface Mount",Hafele,H.833.72.806,,,,,,,,,,,,,,,,,,,,,,,,
"NICKLE LED Puck, 24V, 2.5"", Recessed, 2.5W, Warm White 3K, 157"" lead",Hafele,H.833.75.326,,,,,,,,,,,,,,,,,,,,,,,,
"NICKLE LED Puck, Housing, Surface Mount",Hafele,H.833.72.528,,,,,,,,,,,,,,,,,,,,,,,,
"WHITE LED Puck, 24V, 2.5"", Recessed, 2.5W, Warm White 3K, 157"" lead",Hafele,H.833.75.329,,,,,,,,,,,,,,,,,,,,,,,,
"WHITE LED Puck, Housing, Surface Mount",Hafele,H.833.72.807,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SWITCH,,,,,,,,,,,,,,,,,,,,,,,,,,
"Push Switch 78""  ",Hafele,H.833.89.108,,,,Quantity,Cost per piece/inch x Total Cost,487,,488,,,489,,,490,,,491,,,492,,,,493
"Concealed/Touch Switch 0"" ",Hafele,H.833.89.133,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Remote Switch 0"" ",Hafele,H.833.89.122,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"6 Channel Remote Receiver 39"" ",Hafele,H.833.73.741,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Door Activation Switch ,Hafele,H.833.89.128,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Motion Switch ,Hafele,H.833.89.129,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Motion Switch (Adjustbale timing) (NEW),Hafele,H.833.89.333,,,,,,,,,,,,,,,,,,,,,,,,
Switch Housing ,Hafele,H.833.89.090,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SWITCH EXTENSION CABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
"Switch Extension cable 78"" ",Hafele,H.833.89.067,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SWITCH ADAPTER CABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cable 39"" ",Hafele,H.833.89.141,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Cable 78"" ",Hafele,H.833.89.142,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Cable 78""",Hafele,H.833.89.142,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"LED STRIP LIGHT (can cut every 1"")",,,,,,,,,,,,,,,,,,,,,,,,,,
"5M Roll, 3000K, Warm White, 20Watt ",Hafele,H.833.74.355,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"5M Roll, 24V, 3000K, Warm White, 24Watt/5m",Hafele,833.76.317,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
LED STRIP CONNECTORS (flexible),,,,,,,,,,,,,,,,,,,,,,,,,,
"Strip/Strip Connector  2""  ",Hafele,H.833.89.191,,,,Quantity,Cost per piece/inch x Total Cost,"506,507,508",,,,"509,510",,,,,,,,,,,,,,
"Strip/Strip Connector  19""  ",Hafele,H.833.89.192,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
